,TSM1_TPM,TSM2_TPM,STB48M1_TPM,STB48M2_TPM,EVT48M1_TPM,EVT48M2_TPM
ENSG00000236104,6.992349885,7.298236374,5.938903542,5.230611645,8.972530711,8.875867502
ENSG00000236105,0.183076276,0.190023525,0,0,0.433516039,0
ENSG00000236106,0,0,0,0,0,0
ENSG00000236107,0.00565696,0.005871626,0,0.00378735,0,0
ENSG00000236108,0,0,0,0.234691542,0,0
ENSG00000236109,0,0,0,0,0,0
ENSG00000236110,0,0,0,0,0,0
ENSG00000236111,0,0,0,0.105111484,0,0
ENSG00000236114,0,0,0.039264458,0,0.129038413,0
ENSG00000236115,0,0.33325447,0,0,0,0
ENSG00000236116,0,0,0,0,0,0
ENSG00000236117,0.11242539,0,0.324024678,0.45161464,0,0
ENSG00000236118,0,0,0,0,0,0
ENSG00000236119,0,0,0,0,0.727509674,0
ENSG00000236120,0,0,0,0,0,0
ENSG00000236121,0.044474437,0.184648484,0,0,0,0
ENSG00000236123,0.733561204,0.95174733,2.37849676,11.90969001,3.474077071,2.374938836
ENSG00000236124,0,0,0,0,0,0
ENSG00000236125,0,0,0,0,0,0
ENSG00000236126,0.08237022,0,0,0,0,0
ENSG00000236129,0,0,0,0,0,0
ENSG00000236130,0,0.048608734,0.0337437,0,0.110895036,0.110268733
ENSG00000236131,0,0,0,0,0,0
ENSG00000236132,0.672431103,0,0.646011466,0,0.265380887,0
ENSG00000236133,0,0,0,0,0,0
ENSG00000236136,0.12697927,0,0,0,0,0
ENSG00000236137,0.439533589,0.114053174,0.118761871,0.367836179,0.650496831,0.194046904
ENSG00000236138,0.340769866,0.442126449,0.122767916,0.05703659,0.302597649,0.401184887
ENSG00000236140,0.280620854,0,0.202196502,0.563629294,0.332248513,0
ENSG00000236141,0,0,0,0,0,0
ENSG00000236144,3.934111552,3.316352832,3.100894434,3.026800455,2.57342312,2.712422521
ENSG00000236145,0,0,0,0.131582574,0,0
ENSG00000236146,0,0,0,0,0,0
ENSG00000236148,0,0,0,0,0,0
ENSG00000236151,0,0,0,0,0,0
ENSG00000236152,0,0.722955952,0,0,0.412334473,0.410005727
ENSG00000236153,1.210375986,2.093844125,2.616346436,2.971283487,1.433056792,1.899951069
ENSG00000236154,1.9130197,2.206237349,0,0,0,0
ENSG00000236155,0.971663998,1.217198638,2.84874658,2.691855357,0.158679641,0.39445866
ENSG00000236156,0,0,0,0,0,0
ENSG00000236158,0,0,0,0,0,0
ENSG00000236159,0,0.205888198,0,0,0,0
ENSG00000236160,0,0,0,0,0,0
ENSG00000236162,0,0,0,0,0.445727758,0.443210417
ENSG00000236164,0,0,0,0,0,0
ENSG00000236165,0.407301126,0,0,0.13634461,0,0.47951146
ENSG00000236166,0,0.148758363,0,0,0,0
ENSG00000236167,0,0,0,0,0,0
ENSG00000236168,0,0,0,0,0,0
ENSG00000236170,0,0,0,0,0,0
ENSG00000236171,0,0,0,0,0,0
ENSG00000236172,0.011857219,0,0,0,0.01403867,0
ENSG00000236173,0,0,0,0,0,0
ENSG00000236175,0,0,0.157862433,0,0,0
ENSG00000236176,0,0,0,0,0,0
ENSG00000236179,0,0,0,0,0,0
ENSG00000236180,0,0,0,0,0,0
ENSG00000236182,0.425397396,0,0,0,0,0
ENSG00000236184,1.520140457,1.577825668,0.273827727,0.678492136,0.599936888,0.745685772
ENSG00000236185,0,0,0,0,0,0
ENSG00000236187,0,0,0,0,0,0
ENSG00000236188,0.207202607,0.43013077,0,0,0.24532303,0.487875032
ENSG00000236189,0,0,0,0,0,0
ENSG00000236190,1.388526564,0.480405795,0,0,0,0
ENSG00000236191,0,0,0,0,0,0
ENSG00000236193,0,0,0,0,0,0
ENSG00000236194,0.357341395,0.741803066,0.926914178,0.765571341,0.423083834,1.262083138
ENSG00000236195,0,0,0.08100617,0,0,0
ENSG00000236197,0.026523579,0.137650383,0,0,0,0
ENSG00000236199,0,0,0,0,0,0
ENSG00000236200,1.115562722,1.1052637,0.767263084,0.797795413,0.960581898,0.955156809
ENSG00000236202,0,0,0,0,0.499355753,0
ENSG00000236204,1.194598273,1.021118857,0.582270111,0.470462835,0.66558887,0.744558544
ENSG00000236205,0,0,0,0,0,0
ENSG00000236206,0,0.055238297,0,0.035630125,0,0
ENSG00000236208,0,0,0,0,0,0
ENSG00000236209,0,0.290887913,0.50482875,0.093815099,0.331813062,0.329939078
ENSG00000236211,0,0,0,0,0,0.244886689
ENSG00000236212,0.558974335,0.263720862,0.366144806,0.2721708,0.421153414,0.538424822
ENSG00000236213,0.368043186,0.254672952,0,0,0.217877252,0.072215581
ENSG00000236216,0,0,0,0,0,0
ENSG00000236217,3.262711481,2.865519073,0,0,0.297151839,0.590947222
ENSG00000236226,0.321070707,0,0,0,0,0
ENSG00000236229,0,0,0,0.046450954,0,0
ENSG00000236230,0,0,0,0,0,0.074436285
ENSG00000236231,0,0,0,0,0,0
ENSG00000236232,0,0.200675838,0,0,0,0
ENSG00000236234,0.417099657,0.144309153,0.400711923,0.837748093,0.329224144,0.327364781
ENSG00000236235,0.288184759,0.897361768,0,0,0,0
ENSG00000236238,0.303740186,0,0,0,0,0
ENSG00000236240,0,0,0,0,0,0
ENSG00000236241,0,0,0,0,0,0
ENSG00000236242,0.368677743,0,0.132822185,0,0.436505804,0.651060819
ENSG00000236243,0,0.128293339,0,0,0,0
ENSG00000236244,0,0,0,0,0,0
ENSG00000236246,0,0,0,0,0,0
ENSG00000236248,0,0.472228675,0,0,0,0
ENSG00000236252,2.116321169,0.966517122,0.121990289,0.906805009,0.100226986,0.996609329
ENSG00000236253,0,0,0.048695871,0,0,0
ENSG00000236254,0.473780851,0,0.398270363,0.581528895,0.28047271,0.092962894
ENSG00000236255,3.053602868,2.770670229,2.622779669,2.734886687,2.130927712,2.190316203
ENSG00000236256,0.23152132,0.720920779,0,0,0.054823163,0
ENSG00000236257,0.099364819,0,0,0,0,0
ENSG00000236258,0,0,0,0,0,0
ENSG00000236259,0,0.229759293,0,0,0,0
ENSG00000236261,0,0.664513405,0,0,0,0
ENSG00000236262,0.300327375,0.935171955,1.947561251,1.809630009,0.355580571,0.353572355
ENSG00000236263,0,0,0,0,0,0
ENSG00000236264,2.541310079,1.978309432,0.32698161,0.30382394,1.611884762,2.137041737
ENSG00000236266,0.386445345,1.203329696,0.185631005,0.172484145,0.305028152,0.758263604
ENSG00000236267,0,0,0,0,0,0
ENSG00000236268,0,0,0.016231957,0,0,0
ENSG00000236272,0,0,0,0,0,0
ENSG00000236274,0.106596755,0.221283626,0,0,0,0
ENSG00000236276,0,0,0,0,0,0
ENSG00000236277,0,0.47833508,0,0,0,0
ENSG00000236278,0,0,0,0,0,0
ENSG00000236279,9.071466805,7.976622933,2.683017978,2.94386149,2.016757088,2.098639912
ENSG00000236281,0.21088076,0,0,0,0,0
ENSG00000236283,0.135456105,0.173041596,0.457971826,0.348800898,0.234396938,0.208539118
ENSG00000236284,0,0,0,0,0,0
ENSG00000236285,0,0,0,0,0,0
ENSG00000236287,12.57563089,11.95895976,3.899196848,4.019440317,11.67866953,12.42127995
ENSG00000236289,0.113892459,0.059107184,0.02051581,0.076251313,0.269692002,0.13408443
ENSG00000236290,0,0,0,0,0,0
ENSG00000236292,0,0,0,0,0,0
ENSG00000236295,0,0,0,0,0,0
ENSG00000236296,0.322523516,0.613731083,0.154925827,0.251918775,0.254573521,0.379703645
ENSG00000236297,0.231421094,0,0,0,0,0
ENSG00000236299,0,0,0.152246773,0,0,0
ENSG00000236300,0,0,0,0,0,0
ENSG00000236301,0.053139436,0,0.612619223,0.142307993,0,0
ENSG00000236303,0,0,0,0,0,0
ENSG00000236304,0.674788856,0.856038657,0.648276583,0.602363986,2.308032093,2.294996996
ENSG00000236305,9.851389012,11.12744805,0.626315994,0.775944936,1.715266711,4.775622266
ENSG00000236306,0,0,0,0,0.041166401,0
ENSG00000236307,0.994572516,0.516156924,0.716622021,0.332934513,0,0.878175058
ENSG00000236308,2.959627556,1.343972613,2.265790214,1.114581805,0.438016205,3.048796914
ENSG00000236311,0.056539686,0.058685213,0,0,0,0
ENSG00000236312,0,0,0,0,0.715179002,0
ENSG00000236313,0,0,0,0,0,0
ENSG00000236316,0,0,0,0,0,0
ENSG00000236317,0,0,0,0,0,0
ENSG00000236318,0,0,0.118094329,0.182884314,0,0.064318732
ENSG00000236319,0,0.098731084,0,0,0,0
ENSG00000236320,0,0,0,0,0.088287546,0
ENSG00000236323,0,0,0,0,0,0
ENSG00000236324,0,0.596633003,0.207088353,0,0,1.691824708
ENSG00000236325,0,0,0,0,0,0
ENSG00000236326,0,0,0,0,0,0
ENSG00000236327,0.394525998,0.409497191,0,0,0,1.393414299
ENSG00000236330,0.603366509,1.377777793,0.434745301,0.24237332,0.571497441,0.142067447
ENSG00000236332,0,0,0,0,0,0
ENSG00000236333,0.059096034,0.067472426,0.004258063,0.015825983,0.069968319,0.055658527
ENSG00000236334,0,0,0.102035586,0,0,0
ENSG00000236335,0,0,0,0,0,0
ENSG00000236336,0,0,1.04385999,0.775944936,0.343053342,0
ENSG00000236337,5.922490856,8.412003512,9.208488507,4.173814598,16.60758235,12.11011086
ENSG00000236339,0,0,0,0,0,0
ENSG00000236340,0,0,0,0,0.131998627,0
ENSG00000236341,0,0,0,0,0,0
ENSG00000236343,0,0,0,0,0,0
ENSG00000236345,0,0.305292266,0,0.049230344,0,0
ENSG00000236347,0,0.743542637,0,0,0,0.421680932
ENSG00000236348,0.080570117,0,0,0.053941914,0,0
ENSG00000236349,0.247492003,0.085627885,0.059442027,0.110464383,0.29302473,0.291369811
ENSG00000236352,0,0,0,0.242921675,0,0
ENSG00000236354,0,0,0,0,0,0
ENSG00000236355,0,0,0.770368673,0.357904602,0,0
ENSG00000236356,0,0,0,0,0,0
ENSG00000236357,0,0.127997392,0,0,0,0
ENSG00000236358,1.043088248,1.082670621,0,0,0.308748008,0.307004289
ENSG00000236359,0.417099657,0,0,0,0,0
ENSG00000236360,0,0.663189673,0.153459895,0,0.252164708,0.250740554
ENSG00000236362,55.48628004,56.24465661,2.571792231,11.8396363,5.954760518,1.528033485
ENSG00000236364,1.086550259,0.827040058,1.174342489,1.115420846,1.200686698,0.85278969
ENSG00000236365,0,0,0,0,0,0
ENSG00000236366,0.041829634,0.043416956,0,0.05601011,0.049525306,0
ENSG00000236371,0,0,0.061140371,0,0,0
ENSG00000236372,0,0,0,0,0,0
ENSG00000236373,0,0,0,0,0,0
ENSG00000236375,0.324974302,0.337306196,0.117077306,0,0,0
ENSG00000236376,0,0,0,0,0,0
ENSG00000236377,0,0,0.300925263,0,0,0
ENSG00000236378,0,0,0,0,0,0
ENSG00000236379,0,0,0,0,0,0
ENSG00000236380,0,0,0,0,0,0
ENSG00000236382,0,0,0,0,0,0
ENSG00000236383,1.726562129,1.656829127,1.478769847,1.439470062,0.964249568,0.882099464
ENSG00000236384,2.073594306,1.312366824,0.036441281,0.101581249,1.856285327,1.548091635
ENSG00000236385,0,0,0,0,0,0
ENSG00000236386,0,0,0,0,0,0
ENSG00000236387,0,0,0,0,0,0
ENSG00000236388,0,0,0.257648386,0,0.423366834,0.42097578
ENSG00000236389,0,0,0.082924507,0.462309496,0,0
ENSG00000236390,0.369314492,0.574993464,0.133051584,0,0,0
ENSG00000236391,0.935812214,0.242830938,0.505712477,0.469896633,0.830984792,0.550861087
ENSG00000236393,0.129595813,0.302655651,4.949035109,5.509561749,1.994699252,1.716433068
ENSG00000236394,0.184338871,0,0,0,0,0
ENSG00000236395,0,0,0,0,0,0
ENSG00000236396,0,0,0,0,0.124470682,0
ENSG00000236397,0.841260372,0.47628214,2.810357819,3.072142505,0.724387315,1.1704813
ENSG00000236398,0,0,0,0,0,0
ENSG00000236400,0.262050356,0.271994457,0.188815851,0,0,0
ENSG00000236401,0,0,0,0,0,0
ENSG00000236403,0,0,0,0,0,0
ENSG00000236404,0.258210945,0.196540191,0.111629658,0.092198899,0.652193506,0.303989112
ENSG00000236405,0,0,0,0,0,0
ENSG00000236407,0,0,0,0,0,0
ENSG00000236408,0,0,0,0,0,0
ENSG00000236409,0.556857008,0.513767309,0.312070643,0.165696575,0.366280912,0.218527358
ENSG00000236411,0.407301126,0.845514199,0,0,0.482234984,0.23975573
ENSG00000236412,0,0,0,0,0,0
ENSG00000236413,0,0,0,0,0,0
ENSG00000236414,0,0,0,0,0,0
ENSG00000236417,35.74555162,34.88695376,0.615064809,0.928694576,13.89674168,8.416574657
ENSG00000236420,0,0,0,0,0,0
ENSG00000236423,0.287973066,0.244555252,0.565892757,0.245380236,0.526927918,0.308207048
ENSG00000236424,0,0,0,0,0,0
ENSG00000236425,0,0,0,0,0,0
ENSG00000236426,0.070155214,0.436904483,0.101098251,0.093938216,0.249186384,0.082593017
ENSG00000236427,0.807933593,0,0.194047525,0,1.594290721,0
ENSG00000236429,0,0,0,0,0,0
ENSG00000236430,0.077984351,0.323774584,0,0,0.092331644,0.091810181
ENSG00000236431,0,0,0,0,0,0
ENSG00000236432,0.118193606,0.115462337,0.065124156,0.027928568,0.255181895,0.098222207
ENSG00000236433,0,0,0,0,0,0
ENSG00000236434,0.737355486,0.765336129,0.708384986,1.974646079,1.455019348,0.289360364
ENSG00000236435,0,0,0,0,0,0
ENSG00000236436,0,0,0,0,0,0
ENSG00000236437,0,0,0,0,0,0
ENSG00000236438,7.29764603,5.74352871,17.1651742,15.03088287,7.390620065,7.224623555
ENSG00000236439,5.051175376,3.495235863,1.819768518,1.690887883,7.973964301,7.928929657
ENSG00000236440,0,0,0,0,0,0
ENSG00000236442,0,0,0,0,0,0
ENSG00000236444,0,0.033445973,0,0,0.114454506,0.151744133
ENSG00000236445,0,0,0,0,0,0
ENSG00000236446,0,0,0,0,0,0
ENSG00000236447,0.219541161,0,0,0,0,0
ENSG00000236449,1.469947536,1.727932985,0.689082464,0.462424365,2.558153944,2.502006128
ENSG00000236450,0,0,0,0,0,0
ENSG00000236451,0.253356743,0.143438697,0.082978099,0.046260827,0,0.081347539
ENSG00000236452,0,0,0,0.128974631,0,0
ENSG00000236453,0,0.208597253,0,0,0,0.709803148
ENSG00000236456,0,0.758794794,0,0,0.649162478,0.215165399
ENSG00000236457,0.662021953,0,0,0,0,0
ENSG00000236459,5.085882183,7.507737075,6.759048608,4.313015286,8.697816504,5.455329905
ENSG00000236460,0,0,0,0,0,0
ENSG00000236461,0,0,0,0,0,0
ENSG00000236463,0.248643129,0.516156924,0,0,0.294387636,0
ENSG00000236464,0,0,0,0,0,0
ENSG00000236466,0.019682722,0,0.014182045,0,0.023303881,0.046344535
ENSG00000236467,0,0,0,0.010137505,0,0.017826336
ENSG00000236468,0,0,0,0,0,0
ENSG00000236469,1.688155981,1.752216926,0.135152399,0.879063934,3.109146607,0.883310585
ENSG00000236471,0,0,0,0,0,0
ENSG00000236472,0.456908314,0.948493493,0.493826072,0.305901369,0.270484366,0
ENSG00000236473,0,0,0,0,0,0
ENSG00000236474,0.165122078,0,0,0,0,0
ENSG00000236475,0.283974888,0,0.204613193,0,0,0
ENSG00000236476,0,0,0,0,0,0
ENSG00000236477,0,0,0,0,0,0
ENSG00000236478,0.188067802,0.390408931,0.338772503,0,0.111333934,0.110705152
ENSG00000236480,0.351006387,0.218595677,0.202329264,0,0.083116667,0.661177982
ENSG00000236481,0,0,0,0,0,0
ENSG00000236483,0,0,0.183203014,0,0,0
ENSG00000236484,0,0.170205121,0,0,0.194151355,0.193054844
ENSG00000236485,0,0,0,0,0,0
ENSG00000236487,0,0,0,0,0,0
ENSG00000236489,0.715160839,0.742299255,1.030593542,1.436406429,2.540201002,0.841951561
ENSG00000236491,0.146461021,0,0,0,0.173406415,0
ENSG00000236493,0,0.111084823,0,0.286610292,0.126713397,0.251995512
ENSG00000236494,0.37779698,0.196066676,0,0,0.313111937,0
ENSG00000236495,0.171340618,0.17784253,0.308641295,0.114713013,0,0
ENSG00000236496,0.216869261,0.225098861,0.078130697,0.508180976,0.25676812,0.63829492
ENSG00000236497,0,0,0,0,0,0
ENSG00000236498,2.132998413,3.320909884,2.785622383,1.874313376,0.789193786,1.412525966
ENSG00000236499,0,0,0,0,0.118972447,0.236601049
ENSG00000236500,0,0,0,0,0,0
ENSG00000236501,0.015624221,0.08108559,0,0.031381377,0.036997423,0.055182709
ENSG00000236502,0.278670405,0.289245192,0,0,0,0
ENSG00000236503,0,0,0,0,0,0
ENSG00000236504,0,0,0,0,0,0
ENSG00000236505,0,0,0,0,0,0
ENSG00000236507,0.028010622,0.02907355,0.64584222,0.300051015,0.03316392,0.06595324
ENSG00000236508,0,0,0,0,0,0
ENSG00000236509,0,0,0,0,0,0
ENSG00000236510,0.749415038,0.518568872,0.269989021,0.083622571,1.183053115,1.176371573
ENSG00000236511,0,0,0,0.027175748,0,0
ENSG00000236512,0,0.485661876,0.337141651,0,0,0.275430543
ENSG00000236513,0,0,0,0,0,0
ENSG00000236514,0.388316751,0,0.279794917,0.25997913,0,0.152387117
ENSG00000236516,7.68053551,10.50853362,7.294919676,4.382505328,4.443450923,4.829365421
ENSG00000236519,1.659228639,1.72219187,1.419690085,1.110858124,0.245560976,0.488348238
ENSG00000236520,0,0,0,0,0,0
ENSG00000236521,0,0,0,0,0,0
ENSG00000236523,0,0,0.105098045,0,0,0
ENSG00000236525,0,0,0,0,0,0
ENSG00000236526,0.934278933,0.484866144,0.042073658,0.312751154,0.553082177,0.549958529
ENSG00000236527,0.203263394,0.210976689,0,0,0,0
ENSG00000236528,0,0,0.09073836,0.252936114,0.59640369,0
ENSG00000236529,0.684777191,1.089836033,2.763064411,2.536813147,5.837473012,5.858250066
ENSG00000236530,0,0,0,0,0,0
ENSG00000236531,0,0,0,0,0,0.332115457
ENSG00000236532,0,0,0,0,0,0
ENSG00000236533,0.8038838,0,0,0,0.317259858,0.946404198
ENSG00000236534,3.979524024,2.478321707,1.529267837,0.532860449,4.397552273,4.685053039
ENSG00000236535,1.193265016,0.247709238,0.171957293,0,0.282559561,0.280963746
ENSG00000236536,0.309007357,0,0,0,0.548786199,0.545686813
ENSG00000236538,0,0,0,0,0,0
ENSG00000236539,0.077045071,0,0,0.029475364,0.065156827,0.051831072
ENSG00000236540,2.075133657,1.51750591,1.427237947,1.610333894,2.624426164,1.5546578
ENSG00000236541,0,0,0,0,0,0
ENSG00000236542,0,0.209384413,0,0,0,0
ENSG00000236543,0,0,0.084055502,0.078102477,0,0
ENSG00000236544,0,0,0,0,0,0
ENSG00000236545,0.546421868,0.756209463,0.131238275,0.121943646,0.215650227,0.214432297
ENSG00000236546,0.272398842,0.28273564,0.196272273,0,0.322513843,0.320692378
ENSG00000236548,0.01760088,0,0.025364019,0.023567675,0.083356117,0.031082005
ENSG00000236549,1.64486993,1.951186613,2.031741554,0.314641408,0.556424981,1.106564908
ENSG00000236550,0,0,0,0,0,0
ENSG00000236552,191.820861,190.9401091,66.71493407,76.84422333,324.3266657,395.0974636
ENSG00000236554,0.081865655,0,0.058986882,0.164427842,0,0
ENSG00000236555,0,0,0,0,0,0
ENSG00000236556,0,0,0,0,0,0
ENSG00000236559,2.572858046,1.780327358,1.4418665,0.191392835,1.015401203,1.00966651
ENSG00000236562,0,0.288243477,0,0,0,0
ENSG00000236564,0.077363636,0.080299377,0.16722909,0.1553855,0,0.09107942
ENSG00000236565,6.417559751,8.65941538,1.757143431,1.288972155,6.686451458,7.706434182
ENSG00000236567,0.110393955,0.057291553,1.312450501,0.997772251,0.326759637,0.064982839
ENSG00000236569,0,0,0,0,0,0
ENSG00000236570,0,0,0.125569466,0,0,0
ENSG00000236571,0,0.61652077,0,0,0,0
ENSG00000236572,0,0,0,0,0,0
ENSG00000236574,0,0,0,0,0,0
ENSG00000236576,0.875567706,0.908793128,0,0,0.345550546,0
ENSG00000236577,0.488203404,0.5067294,0.351766517,0.653707035,0.578021385,1.149513774
ENSG00000236580,0,0,0,0,0,0
ENSG00000236581,0.221206646,0.459201677,0.092975529,0.049366152,0.087301161,0.151914191
ENSG00000236582,0.251272727,0,0,0,0,0
ENSG00000236583,0.227159799,0.864526292,0.218234751,0,0,0
ENSG00000236590,0,0,0,0,0,0
ENSG00000236591,0,0,0,0,0,0
ENSG00000236592,0,0.35568506,0,0,0,0
ENSG00000236594,0,0,0,0,0,0
ENSG00000236595,0,0.111868688,0,0,0,0
ENSG00000236596,0,0,0,0,0,0
ENSG00000236597,0,0,0,0,0,0
ENSG00000236599,0,0,0,0,0,0
ENSG00000236601,0.292922042,0.40538352,1.407066069,1.568896885,4.624171079,3.218638568
ENSG00000236603,4.927029744,3.409331448,0.473344807,1.099553308,4.083441396,4.833784881
ENSG00000236604,0,0,0,0,0,0
ENSG00000236605,0,0,0,0,0,0.438577555
ENSG00000236606,0,0,0,0,0,0
ENSG00000236607,0,0,0,0,0,0
ENSG00000236608,0,0,0,0,0,0
ENSG00000236609,0.442718615,0.143599558,0.119622465,0.111150497,0,0.065151014
ENSG00000236610,0,0,0,0,0,0
ENSG00000236611,0,0.641466697,0,0,0,0
ENSG00000236612,0,0,0,0,0,0
ENSG00000236615,0,0,0,0,0,0
ENSG00000236616,0,0,0,0,0,0
ENSG00000236617,0.577927273,0.399905364,0.416415499,0.644873156,0,0
ENSG00000236618,11.83577994,9.418435382,3.269092154,4.490316038,7.240197752,9.75390009
ENSG00000236620,0,0,0,0,0,0
ENSG00000236626,0,0,0,0,0,0
ENSG00000236627,0,0,0,0,0,0
ENSG00000236634,0,0,0,0,0.215283475,0
ENSG00000236635,0,0,0,0,0,0
ENSG00000236636,0.247492003,0.256883654,0,0,0,0
ENSG00000236637,0,0,0,0,0,0
ENSG00000236638,0,0,0,0,0,0
ENSG00000236641,0.250585653,0.086698233,0.120370105,0.615148534,0.296687539,0.491686556
ENSG00000236643,0.693138058,1.978462115,0.499428637,0,0.205164803,0.408012183
ENSG00000236646,0,0.822027694,0,0,0,0
ENSG00000236647,0,0,0,0,0,0
ENSG00000236648,0,0,0,0,0,0.473914753
ENSG00000236651,0.225087464,0.116814462,0,0,0,0
ENSG00000236653,0,0,0,0,0.095705658,0
ENSG00000236654,0,1.072210035,0,0,0.611529871,0
ENSG00000236655,0,0.240202897,0.500239398,0,0,0.81734908
ENSG00000236656,0,0,0,0,0,0
ENSG00000236658,0.462842188,1.201014487,2.834689921,2.014181742,0.82199145,0.544899387
ENSG00000236662,0.625242956,1.622423079,0,1.046504684,0,0.368046077
ENSG00000236663,1.266783714,1.840796612,0.182551818,0.678492136,1.199873775,0
ENSG00000236664,0,0,0,0,0,0
ENSG00000236665,0,0,0,0,0,0
ENSG00000236666,1.083332105,1.124441623,0.030022162,0.055791832,0.542655306,0.049053686
ENSG00000236667,1.367802287,1.183088898,0.492773138,0,0.26990764,0
ENSG00000236668,1.793567398,2.327035526,0,0.066711016,0.471898167,0.469233023
ENSG00000236670,0.828168439,1.031514224,0.596722442,0.942583769,0.392212806,0.487497127
ENSG00000236671,0.016952045,0.017595329,0,0.01134944,0,0
ENSG00000236673,0,0,0,0,0,0
ENSG00000236674,0,0,0,0,0,0
ENSG00000236675,51.79966283,67.53771683,43.94227035,46.04071131,84.29041679,83.51395897
ENSG00000236676,0,0,0,0,0,0
ENSG00000236677,0.958892784,0.248820042,0.172728402,0.320990674,0.567653288,2.257789387
ENSG00000236678,0,0,0,0,0.031829692,0
ENSG00000236679,1.110821251,1.152973908,1.400670314,1.301471279,1.31518632,1.63469816
ENSG00000236680,0.086362315,0,0.062226872,0.057819806,0,0.101673472
ENSG00000236681,0,0,0,0,0,0
ENSG00000236682,0.361426552,0.306934127,0.071023541,0.263973892,0.583528042,0.270775141
ENSG00000236683,0,0,0.072539423,0,0,0
ENSG00000236686,0,0,0.062126506,0,0,0.40603793
ENSG00000236687,0,0,0,0,0,0.303671311
ENSG00000236689,0,0,0,0,0,0
ENSG00000236690,0,0,0,0,0,0
ENSG00000236691,0,0,0,0,0,0
ENSG00000236692,0,0,0,0,0,0
ENSG00000236695,0,0,0,0,0,0
ENSG00000236698,116.9937371,127.3009094,26.74153324,26.82227591,97.77730019,95.77828045
ENSG00000236699,0.112840681,0.219605024,0.010163175,0.094433932,0.183700992,0.099634637
ENSG00000236700,0,0.025118547,0.453363184,0.45365907,0.057304972,0
ENSG00000236701,0,0,0,0,0,0
ENSG00000236703,0,0,0,0,0,0
ENSG00000236704,0,0,0.064250932,0,0,0
ENSG00000236708,0,0.678047283,0,0.072892994,0.773442057,0.6408949
ENSG00000236709,0.304605543,0.158082249,0,0,0.540968732,0
ENSG00000236710,0.146461021,0.15201882,0,0,0,0.344854132
ENSG00000236711,0,0,0.152850927,0,0,0.249745552
ENSG00000236712,0,0.892550177,0.619599469,0.383811905,0,0
ENSG00000236713,0,0,0,0,0,0
ENSG00000236714,0.237526344,0.400627215,1.369163984,1.192684038,0.703064056,1.258368036
ENSG00000236716,0,0,0,0,0,0
ENSG00000236717,0,0.528446374,0,0.681723051,0,0
ENSG00000236718,0,0,0,0,0,0
ENSG00000236719,0,0.100292579,0,0.097036946,0,0
